tag,seed,h,minutes_ahead,AQL,MAE,RMSE,AQCR,coverage80,AIW
mrinn,42,86,1290,25.545207214355468,65.05814361572266,389.35107421875,0.0,82.18186031690855,157.77027893066406
mrinn,42,87,1305,25.570361328125,65.09024810791016,389.31365966796875,0.0,82.373048289447,158.36444091796875
mrinn,42,88,1320,25.561290740966797,65.20903778076172,389.3969421386719,0.0,82.5874105616871,159.22393798828125
mrinn,42,89,1335,25.544615936279296,65.0394515991211,389.2848815917969,0.0,81.80238115929434,156.65505981445312
mrinn,42,90,1350,25.554533386230467,65.19188690185547,389.3748474121094,0.0,82.70907563512066,159.86294555664062
mrinn,42,91,1365,25.570256423950195,65.16297912597656,389.31732177734375,0.0,81.96460125720576,157.7337646484375
mrinn,42,92,1380,25.537674713134766,65.1708984375,389.35211181640625,0.0,83.15807769183975,161.2484130859375
mrinn,42,93,1395,25.549871826171874,65.15979766845703,389.3531799316406,0.0,81.81107152168245,156.93251037597656
mrinn,42,94,1410,25.54229164123535,65.22528839111328,389.4544372558594,0.0,82.50630051273137,159.22494506835938
mrinn,42,95,1425,25.609720993041993,65.33056640625,389.5087585449219,0.0,81.3968309145158,155.8450164794922
mrinn,42,96,1440,25.59552574157715,65.3831558227539,389.5088195800781,0.0,82.43098403870108,159.45291137695312
lstm,42,1,15,25.47268600463867,64.2654037475586,389.17242431640625,0.0,83.23918774079546,157.29486083984375
lstm,42,2,30,25.534665679931642,64.50115203857422,389.1929931640625,0.0,82.38463543929781,155.3045196533203
lstm,42,3,45,25.606425857543947,64.79399871826172,389.1820983886719,0.0,81.09266823093189,152.5509796142578
lstm,42,4,60,25.650104904174803,64.70777130126953,389.1624450683594,0.0,79.0649170070392,147.67645263671875
lstm,42,5,75,25.769637298583984,65.43890380859375,389.2864990234375,0.0,82.0688856058631,155.43504333496094
lstm,42,6,90,25.758155822753906,65.3275146484375,389.23870849609375,0.0,82.36146113959619,157.2252960205078
lstm,42,7,105,25.728665161132813,65.17268371582031,389.1933898925781,0.0,81.619883549144,155.25048828125
lstm,42,8,120,25.73594093322754,65.22879791259766,389.1753845214844,0.0,80.55965933779439,151.91754150390625
lstm,42,9,135,25.7737117767334,65.34354400634766,389.2301025390625,0.0,81.4692506010834,155.03187561035156
