tag,seed,h,minutes_ahead,AQL,MAE,RMSE,AQCR,coverage80,AIW
gru_static,42,5,75,29.048841094970705,72.37840270996094,389.18914794921875,0.0,71.35653917776823,161.7483367919922
gru_static,42,6,90,28.392658996582032,70.20501708984375,388.52337646484375,0.0,74.96633720097408,172.9632110595703
gru_static,42,7,105,27.81869125366211,68.8101806640625,387.9671325683594,0.0,75.54218593324738,169.0721435546875
gru_static,42,8,120,27.97850227355957,69.197998046875,388.0812072753906,0.0,74.73141383755909,169.17825317382812
gru_static,42,9,135,28.14747734069824,69.97689819335938,388.2571105957031,0.0,71.68027503223034,156.04396057128906
gru_static,42,10,150,28.75216941833496,71.45864868164062,388.7281494140625,0.0,73.95215585159718,170.15261840820312
gru_static,42,11,165,29.34182014465332,72.80174255371094,389.0174255371094,0.0,70.69760779257986,159.96563720703125
gru_static,42,12,180,28.974084854125977,72.14591979980469,388.952392578125,0.0,73.53960750608796,169.5989990234375
gru_static,42,13,195,28.829128646850585,71.57317352294922,388.8959045410156,0.0,74.32459533018192,171.75230407714844
gru_static,42,14,210,28.71797904968262,71.85401916503906,389.0930480957031,0.0,72.68872654347514,165.01983642578125
gru_static,42,15,225,27.68402976989746,69.31381225585938,388.47161865234375,0.0,72.70305113880534,154.56130981445312
gru_static,42,16,240,27.79179229736328,69.80176544189453,388.8269958496094,0.0,72.43661366566394,154.31129455566406
gru_static,42,17,255,28.46757583618164,70.7149658203125,388.8949279785156,0.0,75.45050852313422,174.87786865234375
gru_static,42,18,270,28.121825408935546,70.30487823486328,388.89996337890625,0.0,72.80618822518264,160.1093292236328
gru_static,42,19,285,28.049787521362305,69.86986541748047,388.6978454589844,0.0,74.54519409826672,166.08026123046875
gru_static,42,20,300,27.885800552368163,68.39884948730469,388.32611083984375,0.0,76.5191233347658,176.40003967285156
gru_static,42,21,315,28.694619750976564,71.85795593261719,389.3344421386719,0.0,71.8349806617963,161.55136108398438
gru_static,42,22,330,28.130168151855468,70.1327133178711,388.9191589355469,0.0,70.48273886262713,149.43319702148438
gru_static,42,23,345,28.4536994934082,71.02603149414062,389.29974365234375,0.0,69.86964618249534,151.52783203125
gru_static,42,24,360,27.517654418945312,68.86599731445312,388.4947509765625,0.0,75.16401661653059,162.29483032226562
gru_static,42,25,375,28.17340850830078,70.38101959228516,388.82000732421875,0.0,71.62584156997565,156.4228973388672
gru_static,42,26,390,27.66708297729492,69.33450317382812,388.53924560546875,0.0,72.74029508666379,155.24322509765625
gru_static,42,27,405,27.833310317993163,69.56610107421875,388.58392333984375,0.0,73.53387766795588,160.5490264892578
gru_static,42,28,420,28.305283737182616,70.57147979736328,388.8807067871094,0.0,70.9210714797307,154.8810272216797
gru_static,42,29,435,28.28656425476074,70.40118408203125,388.7318115234375,0.0,72.54548059017333,162.70213317871094
gru_static,42,30,450,28.133913040161133,69.38762664794922,388.52166748046875,0.0,74.29308122045552,168.79991149902344
gru_static,42,31,465,27.746575164794923,69.08137512207031,388.4910583496094,0.0,74.83455092393639,164.21336364746094
gru_static,42,32,480,28.58224449157715,71.1604232788086,389.094970703125,0.0,70.76636585016473,157.65982055664062
gru_static,42,33,495,27.39091911315918,68.10283660888672,388.30584716796875,0.0,77.63644177051998,172.05322265625
gru_static,42,34,510,28.302226257324218,70.31538391113281,388.7662658691406,0.0,75.34737143675692,174.1920623779297
gru_static,42,35,525,27.8475284576416,68.8357162475586,388.48388671875,0.0,75.87738146397365,173.0535430908203
gru_static,42,36,540,29.0696662902832,72.0952377319336,389.4384460449219,0.0,71.44535166881536,165.0011749267578
gru_static,42,37,555,28.746611404418946,71.20512390136719,389.1377868652344,0.0,71.04426299957026,161.34996032714844
gru_static,42,38,570,28.45196647644043,69.9462890625,388.75732421875,0.0,74.52800458387051,175.43695068359375
gru_static,42,39,585,27.525471496582032,68.66268157958984,388.37274169921875,0.0,73.93496633720098,158.4495391845703
gru_static,42,40,600,27.715423583984375,68.4967269897461,388.3674621582031,0.0,77.05772811918064,175.3028106689453
gru_static,42,41,615,28.523641204833986,70.69105529785156,388.9208679199219,0.0,72.34207133648475,163.9025115966797
gru_static,42,42,630,29.06938018798828,72.27713775634766,389.4988708496094,0.0,71.11588597622116,163.77877807617188
gru_static,42,43,645,28.412934494018554,70.64447021484375,388.9810791015625,0.0,73.98080504225756,170.76197814941406
gru_static,42,44,660,28.336440658569337,70.31507110595703,388.8695983886719,0.0,71.58286778398511,159.2886505126953
gru_static,42,45,675,28.595295715332032,70.7232437133789,389.0952453613281,0.0,74.81163157140811,177.46925354003906
gru_static,42,46,690,28.900222396850587,71.97303771972656,389.3630676269531,0.0,72.74602492479588,169.32298278808594
gru_static,42,47,705,28.023186111450194,70.23713684082031,388.8921203613281,0.0,73.02965191233348,161.7654571533203
gru_static,42,48,720,29.080992889404296,73.05179595947266,389.72967529296875,0.0,73.53960750608796,172.8959197998047
gru_static,42,49,735,27.964876174926758,70.22710418701172,388.934326171875,0.0,70.5830110299384,152.01541137695312
gru_static,42,50,750,28.865761947631835,72.08226013183594,389.28436279296875,0.0,73.60836556367283,172.9235076904297
gru_static,42,51,765,28.544187545776367,70.40100860595703,388.8228759765625,0.0,74.6683856181063,172.11526489257812
gru_static,42,52,780,29.439197540283203,72.93526458740234,389.4055480957031,0.0,72.90073055436184,171.2432098388672
gru_static,42,53,795,28.857305908203124,72.03258514404297,389.25067138671875,0.0,72.98954304540896,170.07521057128906
gru_static,42,54,810,27.237235641479494,68.50040435791016,388.3696594238281,0.0,77.23821802034092,166.39517211914062
gru_static,42,55,825,28.304929351806642,70.17916107177734,388.7821044921875,0.0,74.96633720097408,177.19517517089844
gru_static,42,56,840,29.18538589477539,73.412109375,389.7499694824219,0.0,73.91491190373873,174.6541748046875
gru_static,42,57,855,28.67982711791992,71.79788208007812,389.0870666503906,0.0,73.34479300959748,169.88377380371094
gru_static,42,58,870,27.464589309692382,69.02306365966797,388.3896789550781,0.0,73.35052284772955,156.44451904296875
gru_static,42,59,885,27.727594757080077,69.76004791259766,388.71246337890625,0.0,70.54863200114598,148.57008361816406
gru_static,42,60,900,27.54952163696289,68.05596160888672,388.34405517578125,0.0,77.401518407105,177.49859619140625
gru_static,42,61,915,27.927684020996093,69.98390197753906,389.08746337890625,0.0,70.87523277467412,150.07388305664062
gru_static,42,62,930,27.816478729248047,69.97817993164062,389.3013916015625,0.0,70.77496060736284,149.35125732421875
gru_static,42,63,945,28.87391929626465,71.84540557861328,389.722412109375,0.0,73.04397650766366,169.92166137695312
gru_static,42,64,960,27.75753173828125,69.43373107910156,389.0240783691406,0.0,75.22131499785131,165.7068634033203
gru_static,42,65,975,28.55570869445801,70.93797302246094,389.37884521484375,0.0,74.43632717375735,170.2213592529297
gru_static,42,66,990,27.979743194580077,69.88031768798828,389.35986328125,0.0,74.86320011459676,168.96705627441406
gru_static,42,67,1005,28.050624465942384,70.20196533203125,389.2349548339844,0.0,74.83168600487036,169.314697265625
gru_static,42,68,1020,28.333369064331055,71.19979858398438,389.5792541503906,0.0,74.65119610371008,170.42214965820312
gru_static,42,69,1035,29.066462326049805,73.08218383789062,389.9391174316406,0.0,71.14453516688154,161.80628967285156
gru_static,42,70,1050,27.851100158691406,70.09259796142578,389.24017333984375,0.0,72.14439192092823,154.7964630126953
gru_static,42,71,1065,28.79255142211914,72.27876281738281,389.5178527832031,0.0,73.63701475433318,169.86585998535156
gru_static,42,72,1080,29.09420166015625,73.2249755859375,389.69830322265625,0.0,71.52556940266437,163.28834533691406
gru_static,42,73,1095,29.756886672973632,74.47425842285156,390.1879577636719,0.0,71.3536742587022,166.5867919921875
gru_static,42,74,1110,28.8383487701416,72.55150604248047,389.3993225097656,0.0,74.45351668815357,172.89422607421875
gru_static,42,75,1125,29.673653411865235,74.86934661865234,390.11956787109375,0.0,70.43690015757055,163.0681915283203
gru_static,42,76,1140,27.668537902832032,69.85433959960938,388.6949462890625,0.0,71.05858759490044,147.5701141357422
gru_static,42,77,1155,27.901225280761718,70.42152404785156,388.7676086425781,0.0,70.45122475290073,148.77236938476562
gru_static,42,78,1170,27.655513763427734,69.11949920654297,388.3858337402344,0.0,73.88053287494628,160.3425750732422
gru_static,42,79,1185,28.966922760009766,72.54943084716797,389.2998962402344,0.0,75.15542185933248,176.2686767578125
gru_static,42,80,1200,28.97705497741699,73.0152587890625,389.6632080078125,0.0,70.62598481592896,160.20213317871094
gru_static,42,81,1215,28.056536865234374,68.95914459228516,388.3981018066406,0.0,75.77424437759633,174.23268127441406
gru_static,42,82,1230,28.396660995483398,71.5869369506836,389.1503601074219,0.0,72.47672253258845,161.9125213623047
gru_static,42,83,1245,27.66637077331543,69.42387390136719,388.7540588378906,0.0,71.58859762211718,151.15325927734375
gru_static,42,84,1260,28.887096786499022,72.36514282226562,388.8568420410156,0.0,69.55164016616531,155.245361328125
gru_static,42,85,1275,28.710210037231445,71.64643096923828,388.4908752441406,0.0,73.1643031084372,167.52500915527344
gru_static,42,86,1290,28.483967971801757,70.60888671875,388.2829895019531,0.0,74.99785131070047,172.38665771484375
gru_static,42,87,1305,28.567708206176757,71.26207733154297,388.7117004394531,0.0,73.42214582438046,168.4990234375
gru_static,42,88,1320,28.17491569519043,69.11422729492188,388.1308898925781,0.0,74.83455092393639,171.54293823242188
gru_static,42,89,1335,28.337722778320312,70.41423797607422,388.476318359375,0.0,73.86047844148402,169.93161010742188
gru_static,42,90,1350,28.369509506225587,71.18940734863281,388.944580078125,0.0,72.26471852170177,161.95655822753906
gru_static,42,91,1365,27.053723526000976,67.79495239257812,388.0560607910156,0.0,76.61653058301103,160.69161987304688
gru_static,42,92,1380,27.81859130859375,69.4774398803711,388.2214050292969,0.0,73.80890989829537,163.075439453125
gru_static,42,93,1395,28.46965637207031,70.81393432617188,388.45904541015625,0.0,73.40209139091822,167.35800170898438
gru_static,42,94,1410,28.00583610534668,68.89580535888672,388.0464782714844,0.0,73.37630711932388,167.11553955078125
gru_static,42,95,1425,27.10753631591797,67.46724700927734,388.1338195800781,0.0,76.86864346082223,164.95407104492188
gru_static,42,96,1440,28.013751602172853,68.78197479248047,388.1562194824219,0.0,75.14682710213437,171.61810302734375
mrinn_static,42,1,15,28.198214721679687,70.4199447631836,388.98345947265625,0.0,83.02821945280046,189.3812255859375
mrinn_static,42,2,30,28.17130241394043,70.40155029296875,389.09814453125,0.0,81.34078212290503,182.22686767578125
mrinn_static,42,3,45,28.205682373046876,70.53628540039062,389.12628173828125,0.0,80.75633863343361,180.01356506347656
mrinn_static,42,4,60,28.359558868408204,70.87242889404297,389.0487060546875,0.0,81.3149978513107,183.5262908935547
mrinn_static,42,5,75,28.283486557006835,70.61544036865234,388.86383056640625,0.0,82.52399369717806,187.8076629638672
mrinn_static,42,6,90,28.393791961669923,70.85086822509766,388.8729553222656,0.0,82.11717518980089,187.207275390625
mrinn_static,42,7,105,28.32996063232422,70.64772033691406,388.9569396972656,0.0,81.67597765363128,185.06036376953125
mrinn_static,42,8,120,28.303025817871095,70.57566833496094,388.9794006347656,0.0,82.41512677266867,187.86502075195312
mrinn_static,42,9,135,28.290973663330078,70.57774353027344,389.0282287597656,0.0,81.6931671680275,184.8843994140625
mrinn_static,42,10,150,28.41882209777832,70.93852996826172,389.1627502441406,0.0,81.8192236069331,186.3529510498047
mrinn_static,42,11,165,28.428561401367187,71.03804016113281,389.0161437988281,0.0,80.93969345365993,182.94296264648438
mrinn_static,42,12,180,28.46102409362793,71.10285186767578,389.0481872558594,0.0,80.88525999140525,183.0554656982422
mrinn_static,42,13,195,28.450338745117186,71.19061279296875,389.1583557128906,0.0,80.65893138518837,182.13592529296875
mrinn_static,42,14,210,28.362414932250978,70.91034698486328,389.0680236816406,0.0,81.0714797306976,182.77630615234375
mrinn_static,42,15,225,28.3751277923584,70.84026336669922,389.0865173339844,0.0,81.67311273456525,185.70098876953125
mrinn_static,42,16,240,28.34544563293457,70.84544372558594,389.04559326171875,0.0,80.92823377739579,182.096435546875
mrinn_static,42,17,255,28.243660736083985,70.42323303222656,388.9915771484375,0.0,81.67311273456525,184.47840881347656
mrinn_static,42,18,270,28.524834442138673,71.29338836669922,389.1572265625,0.0,81.78197965907464,187.23768615722656
mrinn_static,42,19,285,28.411754989624022,71.05317687988281,389.05718994140625,0.0,81.14596762641455,183.92239379882812
mrinn_static,42,20,300,28.424798202514648,71.017333984375,389.1291809082031,0.0,82.3778828248102,188.7930450439453
mrinn_static,42,21,315,28.49850959777832,71.37030029296875,389.1588134765625,0.0,81.19467125053717,184.2811737060547
mrinn_static,42,22,330,28.472266387939452,71.26840209960938,389.09381103515625,0.0,80.95974788712219,183.61077880859375
mrinn_static,42,23,345,28.34209327697754,70.78597259521484,388.9443359375,0.0,81.10872367855609,183.67893981933594
mrinn_static,42,24,360,28.366763305664062,70.87394714355469,388.9257507324219,0.0,81.0943990832259,183.54400634765625
mrinn_static,42,25,375,28.351868057250975,70.86609649658203,388.993408203125,0.0,80.67325598051855,181.76620483398438
mrinn_static,42,26,390,28.45494499206543,71.03934478759766,389.044677734375,0.0,81.75906030654633,187.1873016357422
mrinn_static,42,27,405,28.42332992553711,71.0193099975586,389.0276794433594,0.0,82.82194528004584,190.75897216796875
mrinn_static,42,28,420,28.469860458374022,71.03190612792969,389.0235900878906,0.0,81.85933247385762,187.2855682373047
mrinn_static,42,29,435,28.52073860168457,71.2216796875,389.0283203125,0.0,81.58430024351811,186.53114318847656
mrinn_static,42,30,450,28.29237632751465,70.52307891845703,388.9490051269531,0.0,81.38662082796161,184.086181640625
mrinn_static,42,31,465,28.416636276245118,70.98709869384766,389.04290771484375,0.0,80.47557656496204,181.2510528564453
mrinn_static,42,32,480,28.413335037231445,70.81925964355469,389.0175476074219,0.0,81.33218736570691,184.97238159179688
mrinn_static,42,33,495,28.405952072143556,70.76293182373047,389.01824951171875,0.0,81.78484457814066,186.8070831298828
mrinn_static,42,34,510,28.46912727355957,70.95962524414062,389.1083068847656,0.0,81.3235926085088,185.8759002685547
mrinn_static,42,35,525,28.526451110839844,71.26676177978516,389.1348876953125,0.0,80.62455235639592,182.96408081054688
mrinn_static,42,36,540,28.564246368408202,71.33477783203125,389.09759521484375,0.0,80.82223177195245,184.0147705078125
mrinn_static,42,37,555,28.45985641479492,70.8315658569336,389.0119934082031,0.0,81.99684858902737,188.7572784423828
mrinn_static,42,38,570,28.376356506347655,70.63532257080078,388.99188232421875,0.0,81.48689299527288,185.75367736816406
mrinn_static,42,39,585,28.56750030517578,71.19112396240234,389.07794189453125,0.0,81.26056438905601,186.37489318847656
mrinn_static,42,40,600,28.504737854003906,71.05391693115234,389.09674072265625,0.0,80.98553215871651,184.76283264160156
mrinn_static,42,41,615,28.538338088989256,71.09376525878906,389.1026611328125,0.0,81.28348374158429,186.4683074951172
mrinn_static,42,42,630,28.53583526611328,71.09721374511719,389.0968017578125,0.0,81.16315714081077,186.02455139160156
mrinn_static,42,43,645,28.406750869750976,70.65186309814453,389.01446533203125,0.0,81.80776393066897,187.38739013671875
mrinn_static,42,44,660,28.533805465698244,71.06095886230469,389.11865234375,0.0,81.32645752757485,186.42066955566406
mrinn_static,42,45,675,28.414675521850587,70.69468688964844,389.0445556640625,0.0,81.337917203839,185.3885955810547
mrinn_static,42,46,690,28.34778594970703,70.56542205810547,388.9875793457031,0.0,81.03710070190517,183.39306640625
mrinn_static,42,47,705,28.644293594360352,71.4137191772461,389.11798095703125,0.0,81.22905027932961,186.7808380126953
mrinn_static,42,48,720,28.455824279785155,70.79638671875,389.0184020996094,0.0,81.33218736570691,185.74325561523438
mrinn_static,42,49,735,28.441466522216796,70.77256774902344,388.98736572265625,0.0,81.33218736570691,185.4653778076172
mrinn_static,42,50,750,28.479250717163087,70.9109878540039,388.9972229003906,0.0,80.9683426443203,184.5293426513672
mrinn_static,42,51,765,28.46031723022461,70.86680603027344,388.9845275878906,0.0,81.11158859762212,184.79727172851562
mrinn_static,42,52,780,28.395634841918945,70.76631927490234,388.9964599609375,0.0,80.39822375017906,181.62240600585938
mrinn_static,42,53,795,28.394013595581054,70.69424438476562,389.0242919921875,0.0,80.80790717662227,182.6117401123047
mrinn_static,42,54,810,28.392982482910156,70.53146362304688,388.93328857421875,0.0,82.24036670964045,189.26414489746094
mrinn_static,42,55,825,28.469585800170897,70.83061981201172,389.10107421875,0.0,81.0943990832259,184.51547241210938
mrinn_static,42,56,840,28.439416122436523,70.76068878173828,389.0235290527344,0.0,81.04569545910329,184.40899658203125
mrinn_static,42,57,855,28.416604232788085,70.7119140625,389.0375671386719,0.0,80.78212290502793,182.93336486816406
mrinn_static,42,58,870,28.377848815917968,70.60552978515625,388.9338073730469,0.0,80.92536885832975,183.64097595214844
mrinn_static,42,59,885,28.544252014160158,71.09027099609375,389.001953125,0.0,80.80504225755622,183.91970825195312
mrinn_static,42,60,900,28.437826919555665,70.75538635253906,388.9360656738281,0.0,80.97693740151841,184.33071899414062
mrinn_static,42,61,915,28.430290985107423,70.63066864013672,389.00823974609375,0.0,82.30912476722533,189.91429138183594
mrinn_static,42,62,930,28.373720932006837,70.5354995727539,389.0098876953125,0.0,81.34078212290503,185.07940673828125
mrinn_static,42,63,945,28.371895217895506,70.58324432373047,388.9700622558594,0.0,81.01418134937688,183.62039184570312
mrinn_static,42,64,960,28.480663299560547,70.83048248291016,388.9947204589844,0.0,81.15169746454663,184.42059326171875
mrinn_static,42,65,975,28.31732177734375,70.45887756347656,388.9065246582031,0.0,80.89385474860336,182.66098022460938
mrinn_static,42,66,990,28.56089668273926,71.04380798339844,389.0298156738281,0.0,81.28921357971637,185.40794372558594
mrinn_static,42,67,1005,28.581232452392577,71.23420715332031,389.13787841796875,0.0,80.99699183498066,184.046875
mrinn_static,42,68,1020,28.308367919921874,70.44540405273438,388.9864501953125,0.0,81.14310270734852,183.04710388183594
mrinn_static,42,69,1035,28.45881118774414,70.85648345947266,389.0926208496094,0.0,80.9368285345939,183.08004760742188
mrinn_static,42,70,1050,28.385832595825196,70.56321716308594,389.02520751953125,0.0,82.30912476722533,188.8663330078125
mrinn_static,42,71,1065,28.38560371398926,70.7502212524414,389.1915588378906,0.0,83.73871938117749,195.46624755859375
mrinn_static,42,72,1080,28.350593185424806,70.61634063720703,389.0541687011719,0.0,80.67898581865063,181.30369567871094
mrinn_static,42,73,1095,28.375870132446288,70.64134216308594,389.1207580566406,0.0,81.7476006302822,185.96824645996094
mrinn_static,42,74,1110,28.27146987915039,70.48028564453125,389.2606201171875,0.0,82.46669531585734,188.4620819091797
mrinn_static,42,75,1125,28.340785598754884,70.60798645019531,389.0798034667969,0.0,81.00272167311273,182.70245361328125
mrinn_static,42,76,1140,28.302436065673827,70.50334930419922,389.1675109863281,0.0,81.34364704197107,183.60812377929688
mrinn_static,42,77,1155,28.565820693969727,71.12416076660156,389.1872253417969,0.0,81.0084515112448,183.7740478515625
mrinn_static,42,78,1170,28.394367980957032,70.65216064453125,389.09375,0.0,81.32932244664089,184.57131958007812
mrinn_static,42,79,1185,28.47168388366699,70.88874053955078,389.1993103027344,0.0,81.0943990832259,184.11871337890625
mrinn_static,42,80,1200,28.36978530883789,70.56934356689453,389.15045166015625,0.0,81.39235066609368,184.73483276367188
mrinn_static,42,81,1215,28.409456634521483,70.83023834228516,389.2958679199219,0.0,80.60163300386765,181.20462036132812
mrinn_static,42,82,1230,28.316365814208986,70.58440399169922,389.2798767089844,0.0,81.16888697894285,182.70040893554688
mrinn_static,42,83,1245,28.368247985839844,70.74315643310547,389.2659912109375,0.0,82.16014897579143,187.67005920410156
mrinn_static,42,84,1260,28.42171440124512,70.934326171875,388.6443176269531,0.0,81.01131643031084,182.9530792236328
mrinn_static,42,85,1275,28.402136611938477,70.95539855957031,388.66064453125,0.0,80.83655636728263,181.74026489257812
mrinn_static,42,86,1290,28.32040786743164,70.83712005615234,388.71942138671875,0.0,80.42400802177339,179.76504516601562
mrinn_static,42,87,1305,28.394300079345705,70.77793884277344,388.7453308105469,0.0,81.38089098982954,185.04055786132812
mrinn_static,42,88,1320,28.352481842041016,70.72293853759766,388.6219482421875,0.0,81.53846153846153,184.83975219726562
mrinn_static,42,89,1335,28.405179977416992,70.89814758300781,388.7184753417969,0.0,81.39235066609368,184.94161987304688
mrinn_static,42,90,1350,28.338978958129882,70.81104278564453,388.7279052734375,0.0,80.88525999140525,182.3174591064453
mrinn_static,42,91,1365,28.457373428344727,71.07355499267578,388.7063293457031,0.0,81.14310270734852,184.43414306640625
mrinn_static,42,92,1380,28.37920379638672,70.95537567138672,388.84454345703125,0.0,81.44678412834837,185.9428253173828
mrinn_static,42,93,1395,28.309024810791016,70.7547836303711,388.6072692871094,0.0,80.80504225755622,182.55584716796875
mrinn_static,42,94,1410,28.42757911682129,71.0746841430664,388.6835021972656,0.0,80.58730840853747,182.79542541503906
mrinn_static,42,95,1425,28.418233489990236,71.0589599609375,388.82183837890625,0.0,80.5901733276035,182.6691436767578
mrinn_static,42,96,1440,28.29918327331543,70.68299865722656,388.7663879394531,0.0,80.88812491047128,183.44113159179688
gru_rolling,42,1,15,25.744406127929686,66.0646743774414,389.29345703125,0.0,82.78149532168825,159.4335479736328
gru_rolling,42,2,30,25.80042953491211,66.37962341308594,389.3839416503906,0.0,82.25138321601344,158.29977416992188
gru_rolling,42,3,45,25.96048011779785,67.14752960205078,389.5649719238281,0.0,81.36206946496335,156.47447204589844
gru_rolling,42,4,60,25.998838806152342,67.0631103515625,389.5647888183594,0.0,78.81869007270936,149.44259643554688
gru_rolling,42,5,75,25.993731689453124,66.99784088134766,389.5732421875,0.0,82.28324787810318,159.71421813964844
gru_rolling,42,6,90,25.994575119018556,66.98175811767578,389.56219482421875,0.0,82.39911937661134,160.7962646484375
gru_rolling,42,7,105,26.02534294128418,67.22322845458984,389.60595703125,0.0,81.37365661481417,157.7147979736328
gru_rolling,42,8,120,26.03208656311035,67.27507019042969,389.60247802734375,0.0,80.8725123837664,156.13539123535156
gru_rolling,42,9,135,26.074078369140626,67.31396484375,389.6222839355469,0.0,81.27806262854494,157.50830078125
gru_rolling,42,10,150,26.07716598510742,67.36224365234375,389.61871337890625,0.0,81.10135859332,156.90101623535156
gru_rolling,42,11,165,26.087815475463866,67.0626449584961,389.595947265625,0.0,81.463457026158,158.82977294921875
gru_rolling,42,12,180,26.126632690429688,67.17555236816406,389.61907958984375,0.0,82.42519046377568,162.7052459716797
gru_rolling,42,13,195,26.129175186157227,67.004150390625,389.5774841308594,0.0,82.18475710437126,162.2994384765625
gru_rolling,42,14,210,26.15231704711914,67.6034164428711,389.6850891113281,0.0,81.9211494452652,160.27096557617188
gru_rolling,42,15,225,26.170245361328124,67.6949234008789,389.7083740234375,0.0,80.7247762231685,156.19021606445312
gru_rolling,42,16,240,26.193183517456056,67.79380798339844,389.73736572265625,0.0,80.94493207033399,157.2264404296875
gru_rolling,42,17,255,26.166988372802734,67.3112564086914,389.6213073730469,0.0,81.87190405839924,161.2867889404297
gru_rolling,42,18,270,26.199156188964842,67.76419067382812,389.7102966308594,0.0,81.25778511630601,157.90943908691406
gru_rolling,42,19,285,26.166875076293945,67.6076889038086,389.67425537109375,0.0,80.44378783928623,155.37091064453125
gru_rolling,42,20,300,26.145013427734376,67.37030792236328,389.6116943359375,0.0,80.5770400625706,156.38055419921875
gru_rolling,42,21,315,26.27164535522461,67.88480377197266,389.7166748046875,0.0,81.89507835810087,161.068603515625
gru_rolling,42,22,330,26.27908248901367,67.76620483398438,389.6693420410156,0.0,80.10776049361257,155.27789306640625
gru_rolling,42,23,345,26.27202033996582,68.00086975097656,389.7104797363281,0.0,80.74505373540744,156.6482696533203
gru_rolling,42,24,360,26.21249885559082,67.77275085449219,389.65869140625,0.0,79.9745082703282,154.23399353027344
gru_rolling,42,25,375,26.246044540405272,67.93041229248047,389.6837158203125,0.0,81.21143651690275,158.80899047851562
gru_rolling,42,26,390,26.24048194885254,67.98169708251953,389.69549560546875,0.0,80.48434286376408,156.38397216796875
gru_rolling,42,27,405,26.226379776000975,67.91017150878906,389.67706298828125,0.0,79.95712754555198,154.29710388183594
gru_rolling,42,28,420,26.26575164794922,68.08338165283203,389.7193603515625,0.0,80.82326699690043,157.07101440429688
gru_rolling,42,29,435,26.254055786132813,67.86193084716797,389.658935546875,0.0,81.14191361779787,158.5868377685547
gru_rolling,42,30,450,26.18265495300293,67.63584899902344,389.6165466308594,0.0,79.91077894614872,154.3511962890625
gru_rolling,42,31,465,26.24070014953613,67.85333251953125,389.64959716796875,0.0,80.03244401958229,154.99562072753906
gru_rolling,42,32,480,26.27446174621582,68.15251922607422,389.71795654296875,0.0,81.37655340227687,159.0363311767578
gru_rolling,42,33,495,26.218694305419923,67.85513305664062,389.637939453125,0.0,80.25839344167318,155.99600219726562
gru_rolling,42,34,510,26.240069580078124,67.734375,389.6032409667969,0.0,80.99997103212537,159.05917358398438
gru_rolling,42,35,525,26.168717193603516,67.75265502929688,389.590087890625,0.0,80.81167984704962,157.04136657714844
gru_rolling,42,36,540,26.222103118896484,67.86468505859375,389.59490966796875,0.0,81.81686509660786,160.6328125
gru_rolling,42,37,555,26.23121109008789,68.0311508178711,389.6331481933594,0.0,80.95941600764752,156.96202087402344
gru_rolling,42,38,570,26.14525260925293,67.56396484375,389.56280517578125,0.0,80.83195735928855,157.4807586669922
gru_rolling,42,39,585,26.218809509277342,67.91907501220703,389.616455078125,0.0,80.55386576286898,156.33340454101562
gru_rolling,42,40,600,26.16011161804199,67.6276626586914,389.5800476074219,0.0,80.6523565366009,156.38607788085938
gru_rolling,42,41,615,26.181877899169923,67.83241271972656,389.6006164550781,0.0,80.84064772167666,156.64459228515625
gru_rolling,42,42,630,26.228367233276366,67.87528991699219,389.6134033203125,0.0,81.93853017004142,161.4103240966797
gru_rolling,42,43,645,26.1473747253418,67.76392364501953,389.6069030761719,0.0,81.47794096347151,158.6363067626953
gru_rolling,42,44,660,26.18987464904785,67.87490844726562,389.6093444824219,0.0,80.88989310854262,156.90231323242188
gru_rolling,42,45,675,26.124722290039063,67.6919174194336,389.59197998046875,0.0,81.57643173720344,158.703857421875
gru_rolling,42,46,690,26.134453582763673,67.74322509765625,389.5915222167969,0.0,81.82555545899596,159.2779998779297
gru_rolling,42,47,705,26.14139633178711,67.9033203125,389.6564025878906,0.0,81.34468874018714,157.1844024658203
gru_rolling,42,48,720,26.192197418212892,67.8604507446289,389.63043212890625,0.0,83.44775643811013,165.7943878173828
gru_rolling,42,49,735,26.24296989440918,68.18150329589844,390.27423095703125,0.0,81.51559920048666,157.9989471435547
gru_rolling,42,50,750,26.160776901245118,67.5875015258789,390.1318054199219,0.0,82.21951855392369,161.33900451660156
gru_rolling,42,51,765,26.11244316101074,67.44813537597656,390.10174560546875,0.0,80.59152399988413,155.81077575683594
gru_rolling,42,52,780,26.150429916381835,67.50804901123047,390.11309814453125,0.0,81.07239071869297,157.66708374023438
gru_rolling,42,53,795,26.145331954956056,67.77497863769531,390.1697082519531,0.0,81.56484458735262,157.99227905273438
gru_rolling,42,54,810,26.146768951416014,67.72994995117188,390.16046142578125,0.0,78.9171808464413,150.3247833251953
gru_rolling,42,55,825,26.098483657836915,67.58348846435547,390.15435791015625,0.0,81.64885142377103,158.7635040283203
gru_rolling,42,56,840,26.18140068054199,67.77350616455078,390.1976623535156,0.0,83.21021986616842,164.58291625976562
gru_rolling,42,57,855,26.124535369873048,67.6735610961914,390.18951416015625,0.0,82.10654384287824,160.17172241210938
gru_rolling,42,58,870,26.15553436279297,67.86373901367188,390.230712890625,0.0,81.0173517569016,156.62522888183594
gru_rolling,42,59,885,26.165166091918945,67.8642807006836,390.2323303222656,0.0,80.84064772167666,155.5023651123047
gru_rolling,42,60,900,26.065037155151366,67.48424530029297,390.1625671386719,0.0,80.8638220213783,156.32147216796875
