tag,seed,h,minutes_ahead,AQL,MAE,RMSE,AQCR,coverage80,AIW
lstm,42,61,915,26.003958313757078,66.13970179852642,390.3718197855133,0.0,80.77981518495989,156.46506567917064
lstm,42,62,930,25.98453540696128,66.2414956390449,390.41010936129123,0.0,81.38814055212768,159.73388441375047
lstm,42,63,945,26.015438225709612,66.25002534818942,390.45727187183087,0.0,80.02085686973147,153.43859072504853
lstm,42,64,960,25.983050929380806,66.61819587961364,390.7468534558351,0.0,79.64137771211726,152.4860592699144
lstm,42,65,975,25.996738818757898,66.14009690928089,390.3630920878883,0.0,79.7427652733119,153.34930686218195
lstm,42,66,990,25.9966636855258,66.89794954702288,390.72549605058225,0.0,80.04982474435852,153.44975744589965
lstm,42,67,1005,26.001511760489677,66.43923824819441,390.4806315914171,0.0,80.5017235885403,156.25939486999607
lstm,42,68,1020,25.98618714962288,66.74879008278924,390.6350840585127,0.0,80.4206135395846,154.75807797176802
lstm,42,69,1035,25.96854401034949,65.7285167228379,390.0950217522937,0.0,80.98838388227456,158.23627881477864
lstm,42,70,1050,25.97777485176801,66.52127180604701,390.58369048958997,0.0,80.44958141421164,155.2914243018107
lstm,42,71,1065,26.017770609214505,65.72106292472135,390.12025642938437,0.0,80.39454245242027,156.74080961198524
lstm,42,72,1080,25.972951938234093,65.73400012826073,390.0948802021654,0.0,80.87830595869181,158.8736238702973
lstm,42,73,1095,26.020445470264455,65.8508689095066,390.14231237110926,0.0,80.07879261898555,155.21967934136168
lstm,42,74,1110,26.00989022756088,65.74168660775123,390.1213136233234,0.0,80.77112482257178,159.75433535971734
lstm,42,75,1125,26.01588797398572,65.7499149528314,390.115953698239,0.0,80.91596419570696,159.00143434754492
lstm,42,76,1140,25.982588202495105,66.14747113888754,390.4127359328415,0.0,81.06370035630486,158.82079787807254
lstm,42,77,1155,25.992919156053368,66.28975538126879,390.474007357878,0.0,81.43448915153095,160.90971330183135
lstm,42,78,1170,26.033077984616277,66.68483203249957,390.6862971754655,0.0,80.68711798615335,156.8189167298803
lstm,42,79,1185,26.06711684366856,65.77733977419592,390.1619030391961,0.0,80.82616378436313,159.28104062890796
lstm,42,80,1200,26.012153383708107,65.9320064096979,390.3536135772214,0.0,80.68132441122795,156.65381310557729
lstm,42,81,1215,26.052176208393792,66.37373887096183,390.43245107288294,0.0,79.5979259001767,153.34423206420394
lstm,42,82,1230,26.049214783977373,66.87698782133269,390.7993102753743,0.0,81.3157208655601,161.46800305919558
lstm,42,83,1245,26.001213763892252,66.33433174621874,390.54871416195704,0.0,80.85513165899017,157.11387470925197
lstm,42,84,1260,25.968621600658885,65.91815669448577,389.6980910611774,0.0,80.76243446018366,158.56360861854128
lstm,42,85,1275,25.99345571637693,65.83837985295453,389.68019351099167,0.0,80.35109064047971,155.818665045473
lstm,42,86,1290,25.99004564110524,66.07802605963707,389.737199195747,0.0,79.7369716983865,154.78396404293747
lstm,42,87,1305,25.991704718739037,65.82080822576381,389.72739961982097,0.0,80.45827177659976,157.12584812476996
lstm,42,88,1320,25.981429418966705,66.54820661534286,389.943044531708,0.0,79.28217606674198,153.05507033934956
lstm,42,89,1335,25.97520151480518,66.19185283839357,389.8743173911438,0.0,79.95133397062656,154.36953125639826
lstm,42,90,1350,26.006597655283535,66.5318989311191,390.02584621697406,0.0,81.04631963152863,161.0533253339929
lstm,42,91,1365,26.02982397649405,67.49651201905881,390.55105187628135,0.0,79.00987804524782,151.43264841884516
lstm,42,92,1380,25.991604991829433,66.89594548969514,390.0822567003672,0.0,79.87891428405898,154.01806614917098
lstm,42,93,1395,26.006848669596955,65.93714803048964,389.72898327881023,0.0,80.41481996465919,156.56832656375047
lstm,42,94,1410,26.013151967025202,66.88135920958912,390.0049803787838,0.0,79.69351988644593,153.51909125921165
lstm,42,95,1425,26.039942503361203,67.16114030221073,390.26789443956505,0.0,79.69931346137133,153.5799645935215
lstm,42,96,1440,26.017510222751916,66.5975174870294,389.88108050113397,0.0,79.49653833898208,153.39048319022027
gru,42,1,15,25.78470773779008,65.54081129417608,389.4118703635431,0.0,81.6111931867559,164.1273766574915
gru,42,2,30,25.761056754128766,65.27315666495865,389.4745275221658,0.0,80.63787259928739,156.905849905619
gru,42,3,45,25.998085070314016,66.75676606390327,390.17828643148266,0.0,80.68422119869065,156.42040532982745
gru,42,4,60,26.05114517639015,67.11571270739543,390.63712226709634,0.0,78.1698096810637,150.0000927294698
gru,42,5,75,26.009855288025257,65.7070719107684,389.48280514259955,0.0,80.8725123837664,158.88497450712507
gru,42,6,90,25.955647617828657,66.1266132255053,389.6026009508373,0.0,80.6494597491382,157.88000830223393
gru,42,7,105,26.01140915253482,66.9102550355524,389.85177037978036,0.0,80.63207902436199,157.03484331249356
gru,42,8,120,25.99771283244963,66.903785028967,389.81918676931264,0.0,80.1946641174937,154.54754507664293
gru,42,9,135,25.995235793992983,66.346087128805,389.5655689644158,0.0,80.83775093421396,158.0077961623876
gru,42,10,150,26.004923874385348,66.33248107627585,389.5868870107999,0.0,80.11065728107529,154.5241024768747
gru,42,11,165,26.031034852133097,66.20448538895079,389.41468166934567,0.0,80.22073520465803,157.0878318446383
gru,42,12,180,26.023475099453673,66.06734156038088,389.40995156296196,0.0,80.77981518495989,161.05810737990024
gru,42,13,195,26.059610417295307,66.35202935175498,389.47153048130855,0.0,80.18307696764289,158.00427901221187
gru,42,14,210,26.061523920382417,66.5272470279338,389.71460628450177,0.0,81.28095941600765,160.17380516883193
gru,42,15,225,26.089063098358928,67.18922413282954,390.02023582158023,0.0,80.61759508704847,157.1703080089036
gru,42,16,240,26.134853572318452,67.75176519311199,390.38037002890525,0.0,81.15639755511138,159.89206736113502
gru,42,17,255,26.078153854540666,66.45223022462957,389.64377914436204,0.0,80.30184525361375,157.67982293428614
gru,42,18,270,26.099116854345766,67.13820677012106,390.0597988874707,0.0,80.93624170794588,159.02551414499752
gru,42,19,285,26.06766151867053,66.89930601946682,389.91583483915394,0.0,79.77173314793895,154.32341095391217
gru,42,20,300,26.0719575299687,67.40505875874354,389.9740237298373,0.0,79.50812548883289,153.76125820160271
gru,42,21,315,26.145658617770728,66.98979130131252,389.8148738446785,0.0,81.49821847571044,165.11302424111926
gru,42,22,330,26.101342632808933,66.58981983794371,389.784489488318,0.0,79.4530865270415,155.30688307310817
gru,42,23,345,26.093269837299328,66.68221972480976,389.8503153113212,0.0,80.78560875988529,158.6951662599084
gru,42,24,360,26.127260100961983,67.72573060777412,390.4286863904868,0.0,79.64717128704267,154.48167354686984
gru,42,25,375,26.08652339178543,66.89419015785461,389.8666828886906,0.0,81.17957185481302,160.7253669235944
gru,42,26,390,26.174192169351322,68.1618390169739,390.359292827751,0.0,80.99707424466267,158.69621297143996
gru,42,27,405,26.108430849460365,67.63265003147004,390.11485049150804,0.0,80.13672836823962,154.83757209003554
gru,42,28,420,26.065797976726806,66.96422700908226,389.90403387967984,0.0,81.30703050317199,159.25461399214322
gru,42,29,435,26.062897668250656,66.5999404696948,389.67798002779534,0.0,80.68422119869065,158.5213791032812
gru,42,30,450,26.056140522438984,67.09272356407894,390.05494062101627,0.0,79.46757046435503,153.20137433222985
gru,42,31,465,26.079361734534473,67.0260656177432,390.1134287461872,0.0,79.5139190637583,153.7465715489729
gru,42,32,480,26.09705043058448,67.03676260571562,390.1794542196052,0.0,81.86900727093654,162.40240704567722
gru,42,33,495,26.15429946138638,68.06439956489898,390.66989931538984,0.0,80.07299904406014,155.51436198068063
gru,42,34,510,26.068806772314808,66.73374077381327,389.883163549158,0.0,80.17438660525478,156.7741589091086
gru,42,35,525,26.091966639307305,67.35616213914884,390.41895251815714,0.0,80.32791634077807,155.42042272828408
gru,42,36,540,26.052426076882586,66.11634128507288,389.6848298953952,0.0,81.22012687929086,159.50312364994124
gru,42,37,555,26.04974583455467,66.50197277545429,389.88767901998995,0.0,80.99707424466267,157.53771614745253
gru,42,38,570,26.036922841935898,66.79478979956116,389.95245976667445,0.0,79.76014599808812,154.01288084959225
gru,42,39,585,26.06141281180694,66.88618033658351,390.02664024983454,0.0,80.32501955331537,156.23060662265596
gru,42,40,600,26.05182334205829,67.15743431672321,390.18457565463785,0.0,79.80649459749138,154.09826693696448
gru,42,41,615,26.013351001256762,66.35073220687337,389.8835291183626,0.0,80.53358825063005,155.84384781729761
gru,42,42,630,26.019858629955614,66.17194085840732,389.75515804601815,0.0,81.62278033660671,162.3818371151535
gru,42,43,645,26.004992393959714,66.57112029392286,390.15587624494066,0.0,80.90148025839345,156.9944960356656
gru,42,44,660,25.97990424732933,66.25620619623831,389.8739864392777,0.0,80.68711798615335,156.46471983332603
gru,42,45,675,26.038003675229522,66.69448757525156,390.2176786331456,0.0,80.28736131630022,154.85736408086495
gru,42,46,690,25.990938606432927,66.05427278165166,389.81081314839724,0.0,80.99707424466267,156.8305607204514
gru,42,47,705,26.05580949998905,67.23064795010137,390.4279702991046,0.0,81.4692506010834,158.74988077174885
gru,42,48,720,26.096529759068005,65.97418307426597,389.7353824162143,0.0,82.30352539034212,170.37686271338325
gru,42,49,735,26.123871236321463,67.08821750128303,390.77441290752984,0.0,82.0659888184004,163.21709260204693
gru,42,50,750,26.052017272839482,66.00824797209636,390.2246747958743,0.0,80.69870513600416,157.3480439397195
